Row_ID,TP_entities,FP_entities,FN_entities,TP_rel,FP_rel,FN_rel,TP_entity_pairs,FP_entity_pairs,FN_entity_pairs,TP_relation_pairs,FP_relation_pairs,FN_relation_pairs
103,6,0,0,2,7,0,"('barba', 'person'); ('panga boats', 'means_of_transportation'); ('pleasure crafts', 'means_of_transportation'); ('multiple load vehicles', 'means_of_transportation'); ('baja california, mexico', 'location'); ('san diego, california', 'location')",,,"('barba', 'baja california, mexico'); ('barba', 'san diego, california')","('barba', 'panga boats'); ('barba', 'pleasure crafts'); ('barba', 'multiple load vehicles'); ('panga boats', 'baja california, mexico'); ('pleasure crafts', 'san diego, california'); ('multiple load vehicles', 'baja california, mexico'); ('multiple load vehicles', 'san diego, california')",
104,2,0,0,1,0,0,"('antonio hurtado', 'person'); ('doomed vessel', 'means_of_transportation')",,,"('antonio hurtado', 'doomed vessel')",,
105,1,3,3,0,5,2,"('coronado islands', 'location')","('hurtado', 'person'); ('puerto neuvo, baja california, mexico', 'location'); ('salty lady', 'means_of_transportation')","('smugglers', 'person'); ('40-foot boat salty lady', 'means_of_transportation'); ('puerto nuevo, baja california, mexico', 'location')",,"('hurtado', 'salty lady'); ('hurtado', 'puerto neuvo, baja california, mexico'); ('hurtado', 'coronado islands'); ('salty lady', 'coronado islands'); ('puerto neuvo, baja california, mexico', 'coronado islands')","('smugglers', 'puerto nuevo, baja california, mexico'); ('40-foot boat salty lady', 'coronado islands')"
106,0,3,2,0,2,1,,"('unaccompanied minors', 'person'); ('$15,000', 'fees'); ('$18,000', 'fees')","('individuals', 'person'); ('$15,000-$18,000', 'fees')",,"('unaccompanied minors', '$15,000'); ('unaccompanied minors', '$18,000')","('individuals', '$15,000-$18,000')"
107,2,2,1,1,5,1,"('hurtado', 'person'); ('boat', 'means_of_transportation')","('mexico', 'location'); ('united states', 'location')","('united states territorial waters', 'location')","('hurtado', 'boat')","('hurtado', 'mexico'); ('hurtado', 'united states'); ('boat', 'mexico'); ('boat', 'united states'); ('mexico', 'united states')","('hurtado', 'united states territorial waters')"
108,2,1,0,1,2,0,"('inflatable raft', 'means_of_transportation'); ('seal rock beach', 'location')","('santa cruz, ca', 'location')",,"('inflatable raft', 'seal rock beach')","('inflatable raft', 'santa cruz, ca'); ('seal rock beach', 'santa cruz, ca')",
109,2,0,0,1,0,0,"('dark suv', 'means_of_transportation'); ('cambria, ca', 'location')",,,"('dark suv', 'cambria, ca')",,
110,2,2,0,1,2,0,"('minivan', 'means_of_transportation'); ('fullerton, ca', 'location')","('boat', 'means_of_transportation'); ('oceanside', 'location')",,"('minivan', 'fullerton, ca')","('boat', 'oceanside'); ('oceanside', 'fullerton, ca')",
111,2,0,0,1,0,0,"('carlos jimenez', 'person'); ('mexicali, mexico', 'location')",,,"('carlos jimenez', 'mexicali, mexico')",,
112,1,1,1,0,1,1,"('federal agents', 'person')","('oregon', 'location')","('oregon coastline', 'location')",,"('federal agents', 'oregon')","('federal agents', 'oregon coastline')"
113,1,2,1,0,3,1,"('elliott bay', 'location')","('local tipster', 'person'); ('seattle', 'location')","('agents', 'person')",,"('local tipster', 'elliott bay'); ('local tipster', 'seattle'); ('elliott bay', 'seattle')","('agents', 'elliott bay')"
114,2,0,0,1,0,0,"('portland harbor unit', 'organization'); ('portland', 'location')",,,"('portland harbor unit', 'portland')",,
115,3,0,0,2,0,0,"('speedboat', 'means_of_transportation'); ('port angeles dock', 'location'); ('dark gray suv', 'means_of_transportation')",,,"('speedboat', 'port angeles dock'); ('dark gray suv', 'port angeles dock')",,
116,3,3,0,1,4,0,"('investigators', 'person'); ('yacht', 'means_of_transportation'); ('catalina island', 'location')","('honduras', 'location'); ('nicaragua', 'location'); ('peru', 'location')",,"('investigators', 'yacht')","('yacht', 'catalina island'); ('yacht', 'honduras'); ('yacht', 'nicaragua'); ('yacht', 'peru')",
117,1,0,0,0,0,0,"('suspected organizers', 'person')",,,,,
118,1,2,1,0,3,1,"('reconnaissance drone', 'means_of_transportation')","('unlit vessel', 'means_of_transportation'); ('baja california sur', 'location')","('northern coast of baja california sur', 'location')",,"('reconnaissance drone', 'unlit vessel'); ('unlit vessel', 'baja california sur'); ('reconnaissance drone', 'baja california sur')","('reconnaissance drone', 'northern coast of baja california sur')"
119,3,0,0,1,2,0,"('martinez', 'person'); ('san quintín, mexico', 'location'); ('rigid-hull boats', 'means_of_transportation')",,,"('martinez', 'san quintín, mexico')","('martinez', 'rigid-hull boats'); ('san quintín, mexico', 'rigid-hull boats')",
120,1,1,1,0,1,1,"('ernesto delgado', 'person')","('vessel', 'means_of_transportation')","('capsized vessel', 'means_of_transportation')",,"('ernesto delgado', 'vessel')","('ernesto delgado', 'capsized vessel')"
121,4,0,0,2,2,0,"('smugglers', 'person'); ('la paz, mexico', 'location'); ('38-foot fishing boat', 'means_of_transportation'); ('isla santa catalina', 'location')",,,"('smugglers', 'la paz, mexico'); ('38-foot fishing boat', 'isla santa catalina')","('smugglers', '38-foot fishing boat'); ('smugglers', 'isla santa catalina')",
122,2,1,0,1,2,0,"('panga-style boat', 'means_of_transportation'); ('ponto beach', 'location')","('carlsbad', 'location')",,"('panga-style boat', 'ponto beach')","('panga-style boat', 'carlsbad'); ('ponto beach', 'carlsbad')",
123,1,1,1,0,1,1,"('van', 'means_of_transportation')","('rancho palos verdes, calif.', 'location')","('rancho palos verdes', 'location')",,"('van', 'rancho palos verdes, calif.')","('van', 'rancho palos verdes')"
124,1,4,1,0,4,1,"('cargo van', 'means_of_transportation')","('boat', 'means_of_transportation'); ('carlsbad', 'location'); ('anaheim, calif.', 'location'); ('mexico', 'location')","('anaheim, california', 'location')",,"('boat', 'carlsbad'); ('cargo van', 'anaheim, calif.'); ('boat', 'mexico'); ('cargo van', 'boat')","('cargo van', 'anaheim, california')"
125,2,0,0,1,0,0,"('mario echeverria', 'person'); ('tijuana, mexico', 'location')",,,"('mario echeverria', 'tijuana, mexico')",,
126,0,1,2,0,0,1,,"('california', 'location')","('usbp', 'person'); ('california coastline', 'location')",,,"('usbp', 'california coastline')"
127,0,2,2,0,1,1,,"('san diego', 'location'); ('coronado', 'location')","('agents', 'person'); ('san diego bay', 'location')",,"('san diego', 'coronado')","('agents', 'san diego bay')"
128,0,1,2,0,0,1,,"('san diego', 'location')","('joint harbor operation center', 'person'); ('downtown san diego', 'location')",,,"('joint harbor operation center', 'downtown san diego')"
129,2,1,2,0,2,2,"('white pickup truck', 'means_of_transportation'); ('boat trailer', 'means_of_transportation')","('shelter island', 'location')","('vessel', 'means_of_transportation'); ('shelter island boat dock', 'location')",,"('shelter island', 'white pickup truck'); ('white pickup truck', 'boat trailer')","('vessel', 'shelter island boat dock'); ('white pickup truck', 'shelter island boat dock')"
130,1,4,1,0,7,1,"('vessel', 'means_of_transportation')","('mexican nationals', 'person'); ('guatemalan national', 'person'); ('salvadoran national', 'person'); ('u.s.', 'location')","('agents', 'person')",,"('mexican nationals', 'vessel'); ('guatemalan national', 'vessel'); ('salvadoran national', 'vessel'); ('mexican nationals', 'u.s.'); ('guatemalan national', 'u.s.'); ('salvadoran national', 'u.s.'); ('vessel', 'u.s.')","('agents', 'vessel')"
131,3,0,0,1,2,0,"('crew', 'person'); ('26-foot pursuit', 'means_of_transportation'); ('bimini, bahamas', 'location')",,,"('26-foot pursuit', 'bimini, bahamas')","('crew', '26-foot pursuit'); ('crew', 'bimini, bahamas')",
132,0,1,1,0,0,0,,"('two suspected smugglers', 'person')","('suspected smugglers', 'person')",,,
133,2,2,0,1,3,0,"('be-350 multi-role enforcement aircraft', 'means_of_transportation'); ('southern california coast', 'location')","('mexico', 'location'); ('united states', 'location')",,"('be-350 multi-role enforcement aircraft', 'southern california coast')","('southern california coast', 'mexico'); ('southern california coast', 'united states'); ('mexico', 'united states')",
134,6,0,0,2,7,0,"('barba', 'person'); ('panga boats', 'means_of_transportation'); ('pleasure crafts', 'means_of_transportation'); ('multiple load vehicles', 'means_of_transportation'); ('baja california, mexico', 'location'); ('san diego, california', 'location')",,,"('barba', 'baja california, mexico'); ('barba', 'san diego, california')","('barba', 'panga boats'); ('barba', 'pleasure crafts'); ('barba', 'multiple load vehicles'); ('panga boats', 'baja california, mexico'); ('pleasure crafts', 'san diego, california'); ('multiple load vehicles', 'baja california, mexico'); ('multiple load vehicles', 'san diego, california')",
135,2,0,0,1,0,0,"('antonio hurtado', 'person'); ('doomed vessel', 'means_of_transportation')",,,"('antonio hurtado', 'doomed vessel')",,
136,1,3,3,0,5,2,"('coronado islands', 'location')","('hurtado', 'person'); ('puerto neuvo, baja california, mexico', 'location'); ('salty lady', 'means_of_transportation')","('smugglers', 'person'); ('40-foot boat salty lady', 'means_of_transportation'); ('puerto nuevo, baja california, mexico', 'location')",,"('hurtado', 'salty lady'); ('hurtado', 'puerto neuvo, baja california, mexico'); ('hurtado', 'coronado islands'); ('salty lady', 'coronado islands'); ('puerto neuvo, baja california, mexico', 'coronado islands')","('smugglers', 'puerto nuevo, baja california, mexico'); ('40-foot boat salty lady', 'coronado islands')"
137,0,3,2,0,2,1,,"('unaccompanied minors', 'person'); ('$15,000', 'fees'); ('$18,000', 'fees')","('individuals', 'person'); ('$15,000-$18,000', 'fees')",,"('unaccompanied minors', '$15,000'); ('unaccompanied minors', '$18,000')","('individuals', '$15,000-$18,000')"
138,2,2,1,1,5,1,"('hurtado', 'person'); ('boat', 'means_of_transportation')","('mexico', 'location'); ('united states', 'location')","('united states territorial waters', 'location')","('hurtado', 'boat')","('hurtado', 'mexico'); ('hurtado', 'united states'); ('boat', 'mexico'); ('boat', 'united states'); ('mexico', 'united states')","('hurtado', 'united states territorial waters')"
139,2,1,0,1,2,0,"('inflatable raft', 'means_of_transportation'); ('seal rock beach', 'location')","('santa cruz, ca', 'location')",,"('inflatable raft', 'seal rock beach')","('inflatable raft', 'santa cruz, ca'); ('seal rock beach', 'santa cruz, ca')",
140,2,0,0,1,0,0,"('dark suv', 'means_of_transportation'); ('cambria, ca', 'location')",,,"('dark suv', 'cambria, ca')",,
141,2,2,0,1,2,0,"('minivan', 'means_of_transportation'); ('fullerton, ca', 'location')","('boat', 'means_of_transportation'); ('oceanside', 'location')",,"('minivan', 'fullerton, ca')","('boat', 'oceanside'); ('oceanside', 'fullerton, ca')",
142,2,0,0,1,0,0,"('carlos jimenez', 'person'); ('mexicali, mexico', 'location')",,,"('carlos jimenez', 'mexicali, mexico')",,
143,1,1,1,0,1,1,"('federal agents', 'person')","('oregon', 'location')","('oregon coastline', 'location')",,"('federal agents', 'oregon')","('federal agents', 'oregon coastline')"
144,1,2,1,0,3,1,"('elliott bay', 'location')","('local tipster', 'person'); ('seattle', 'location')","('agents', 'person')",,"('local tipster', 'elliott bay'); ('local tipster', 'seattle'); ('elliott bay', 'seattle')","('agents', 'elliott bay')"
145,1,0,1,0,0,1,"('portland', 'location')",,"('portland harbor unit', 'person')",,,"('portland harbor unit', 'portland')"
146,3,0,0,2,0,0,"('speedboat', 'means_of_transportation'); ('port angeles dock', 'location'); ('dark gray suv', 'means_of_transportation')",,,"('speedboat', 'port angeles dock'); ('dark gray suv', 'port angeles dock')",,
147,3,3,0,1,4,0,"('investigators', 'person'); ('yacht', 'means_of_transportation'); ('catalina island', 'location')","('honduras', 'location'); ('nicaragua', 'location'); ('peru', 'location')",,"('investigators', 'yacht')","('yacht', 'catalina island'); ('yacht', 'honduras'); ('yacht', 'nicaragua'); ('yacht', 'peru')",
148,1,2,1,0,3,1,"('reconnaissance drone', 'means_of_transportation')","('unlit vessel', 'means_of_transportation'); ('baja california sur', 'location')","('northern coast of baja california sur', 'location')",,"('reconnaissance drone', 'unlit vessel'); ('unlit vessel', 'baja california sur'); ('reconnaissance drone', 'baja california sur')","('reconnaissance drone', 'northern coast of baja california sur')"
149,3,0,0,1,2,0,"('martinez', 'person'); ('san quintín, mexico', 'location'); ('rigid-hull boats', 'means_of_transportation')",,,"('martinez', 'san quintín, mexico')","('martinez', 'rigid-hull boats'); ('san quintín, mexico', 'rigid-hull boats')",
150,1,1,1,0,1,1,"('ernesto delgado', 'person')","('vessel', 'means_of_transportation')","('capsized vessel', 'means_of_transportation')",,"('ernesto delgado', 'vessel')","('ernesto delgado', 'capsized vessel')"
151,0,3,2,0,3,1,,"('imperial beach, calif.', 'location'); ('mexico', 'location'); ('united states', 'location')","('u.s. border patrol agents', 'person'); ('imperial beach, california', 'location')",,"('imperial beach, calif.', 'mexico'); ('imperial beach, calif.', 'united states'); ('mexico', 'united states')","('u.s. border patrol agents', 'imperial beach, california')"
152,1,1,2,0,1,2,"('agent', 'person')","('imperial beach', 'location')","('imperial beach coastline', 'location'); ('seacoast drive and admiralty way', 'location')",,"('agent', 'imperial beach')","('agent', 'imperial beach coastline'); ('imperial beach coastline', 'seacoast drive and admiralty way')"
153,5,0,0,3,4,0,"('eleazar mozqueda simental', 'person'); ('manuel antonio mozqueda simental', 'person'); ('mexico', 'location'); ('vietnam', 'location'); ('china', 'location')",,,"('eleazar mozqueda simental', 'mexico'); ('manuel antonio mozqueda simental', 'vietnam'); ('eleazar mozqueda simental', 'china')","('eleazar mozqueda simental', 'manuel antonio mozqueda simental'); ('manuel antonio mozqueda simental', 'mexico'); ('eleazar mozqueda simental', 'vietnam'); ('manuel antonio mozqueda simental', 'china')",
154,2,0,1,1,0,1,"('panga boat', 'means_of_transportation'); ('united states', 'location')",,"('undocumented immigrants', 'person')","('panga boat', 'united states')",,"('undocumented immigrants', 'panga boat')"
155,0,3,0,1,2,1,,"('osvaldo reyes-virgen', 'person'); ('jet ski', 'means_of_transportation'); ('imperial beach', 'location')",,"('jet ski', 'imperial beach')","('osvaldo reyes-virgen', 'jet ski'); ('osvaldo reyes-virgen', 'imperial beach')","('u.s. border patrol agents', 'osvaldo reyes-virgen')"
156,0,1,0,0,0,2,,"('juno beach, fla', 'location')",,,,"('juno police department', 'border patrol agents'); ('border patrol agents', 'juno beach, florida')"
157,0,6,0,4,5,1,,"('chelliah', 'person'); ('sri lanka', 'location'); ('haiti', 'location'); ('turks and caicos islands', 'location'); ('bahamas', 'location'); ('united states', 'location')",,"('chelliah', 'sri lanka'); ('chelliah', 'haiti'); ('chelliah', 'turks and caicos islands'); ('chelliah', 'united states')","('chelliah', 'bahamas'); ('sri lanka', 'haiti'); ('haiti', 'turks and caicos islands'); ('turks and caicos islands', 'bahamas'); ('bahamas', 'united states')","('chelliah', 'the bahamas')"
158,0,0,1,0,0,3,,,"('u.s. border patrol agents', 'person')",,,"('u.s. border patrol agents', 'homeland security investigations'); ('usbp agents', 'marine task force'); ('usbp agents', 'air and marine operations')"
159,2,1,1,1,2,0,"('panga-style vessel', 'means_of_transportation'); ('stone steps beach, encinitas', 'location')","('concerned citizen', 'person')","('joint harbor operations center (jhoc)', 'person')","('panga-style vessel', 'stone steps beach, encinitas')","('concerned citizen', 'panga-style vessel'); ('concerned citizen', 'stone steps beach, encinitas')",
160,2,0,1,0,0,1,"('oceanside', 'location'); ('pleasure craft', 'means_of_transportation')",,"('united states coast guard (uscg)', 'person')",,,"('united states coast guard (uscg)', 'pleasure craft')"
161,0,2,1,0,1,0,,"('agents', 'person'); ('illegal aliens', 'person')","('smugglers', 'person')",,"('agents', 'illegal aliens')",
162,1,3,3,1,5,1,"('24-foot bayliner pleasure craft', 'means_of_transportation')","('jhoc', 'person'); ('amo', 'person'); ('san diego, calif.', 'location')","('joint harbor operations center (jhoc)', 'person'); ('air and marine operations (amo)', 'person'); ('san diego, california', 'location')","('amo', '24-foot bayliner pleasure craft')","('jhoc', 'amo'); ('jhoc', '24-foot bayliner pleasure craft'); ('24-foot bayliner pleasure craft', 'san diego, calif.'); ('jhoc', 'san diego, calif.'); ('amo', 'san diego, calif.')","('24-foot bayliner pleasure craft', 'san diego, california')"
163,4,0,0,0,4,1,"(""sheriff's deputies"", 'person'); ('u.s. border patrol agents', 'person'); (""swami's beach"", 'location'); ('boat', 'means_of_transportation')",,,,"(""sheriff's deputies"", ""swami's beach""); ('u.s. border patrol agents', ""swami's beach""); (""sheriff's deputies"", 'boat'); ('u.s. border patrol agents', 'boat')","('boat', ""swami's beach"")"
164,2,1,1,1,2,1,"('30-foot panga', 'means_of_transportation'); ('point loma', 'location')","('mexican nationals', 'person')","('cbp marine interdiction agents', 'person')","('30-foot panga', 'point loma')","('mexican nationals', '30-foot panga'); ('mexican nationals', 'point loma')","('cbp marine interdiction agents', '30-foot panga')"
165,0,4,5,0,0,3,,"('mexico', 'location'); ('mexican nationals', 'person'); ('u.s.', 'location'); ('mexico', 'location')","('uscg vessel', 'means_of_transportation'); ('panga', 'means_of_transportation'); ('border patrol agents', 'person'); (""orange county sheriff's boat"", 'means_of_transportation'); ('united states', 'location')",,,"('uscg vessel', 'panga'); ('border patrol agents', ""orange county sheriff's boat""); ('border patrol agents', 'united states')"
166,2,2,1,1,4,1,"('amo maritime crew', 'person'); ('vessel', 'means_of_transportation')","('st. john usvi', 'location'); ('north haulover bay', 'location')","('st. john usvi, north haulover bay', 'location')","('amo maritime crew', 'vessel')","('vessel', 'st. john usvi'); ('vessel', 'north haulover bay'); ('amo maritime crew', 'st. john usvi'); ('amo maritime crew', 'north haulover bay')","('vessel', 'st. john usvi, north haulover bay')"
167,3,2,2,0,6,3,"('four aliens', 'person'); ('vessel', 'means_of_transportation'); ('united states', 'location')","('captain of the vessel', 'person'); ('st. thomas', 'location')","('hsi st. thomas', 'person'); ('captain', 'person')",,"('captain of the vessel', 'vessel'); ('four aliens', 'vessel'); ('captain of the vessel', 'united states'); ('four aliens', 'united states'); ('captain of the vessel', 'st. thomas'); ('four aliens', 'st. thomas')","('hsi st. thomas', 'captain'); ('hsi st. thomas', 'four aliens'); ('vessel', 'united states')"
168,2,2,1,1,5,1,"('border patrol agents', 'person'); ('smuggling boat', 'means_of_transportation')","('mexican nationals', 'person'); ('san clemente, calif.', 'location')","('san clemente, california', 'location')","('border patrol agents', 'smuggling boat')","('border patrol agents', 'mexican nationals'); ('border patrol agents', 'san clemente, calif.'); ('mexican nationals', 'smuggling boat'); ('mexican nationals', 'san clemente, calif.'); ('smuggling boat', 'san clemente, calif.')","('border patrol agents', 'san clemente, california')"
169,1,0,0,0,0,0,"('agents', 'person')",,,,,
170,0,2,2,0,0,1,,"('st. john', 'location'); ('north haulover bay', 'location')","('air and marine operations maritime crew', 'person'); ('st. john, north haulover bay', 'location')",,,"('air and marine operations maritime crew', 'st. john, north haulover bay')"
171,2,4,0,1,9,0,"('alien smuggler', 'person'); ('united states', 'location')","('middle eastern suspects', 'person'); ('canada', 'location'); ('pakistan', 'location'); ('britain', 'location')",,"('alien smuggler', 'united states')","('alien smuggler', 'middle eastern suspects'); ('middle eastern suspects', 'united states'); ('alien smuggler', 'canada'); ('middle eastern suspects', 'canada'); ('united states', 'canada'); ('pakistan', 'united states'); ('britain', 'united states'); ('pakistan', 'canada'); ('britain', 'canada')",
172,1,4,1,0,7,1,"('united states', 'location')","('alleged smuggler', 'person'); ('pakistan', 'location'); ('britain', 'location'); ('canada', 'location')","('smuggler', 'person')",,"('alleged smuggler', 'pakistan'); ('alleged smuggler', 'britain'); ('alleged smuggler', 'canada'); ('alleged smuggler', 'united states'); ('pakistan', 'britain'); ('britain', 'canada'); ('canada', 'united states')","('smuggler', 'united states')"
173,0,2,0,0,0,1,,"('no entities of type person mentioned by name', 'person'); ('canada', 'location')",,,,"('rcmp', 'canada')"
174,1,1,1,0,0,1,"('san onofre state beach', 'location')","('camp pendleton', 'location')","('border patrol agents', 'person')",,,"('border patrol agents', 'san onofre state beach')"
175,0,1,2,0,0,1,,"('individual', 'person')","('agents', 'person'); ('smuggler', 'person')",,,"('agents', 'smuggler')"
176,1,2,1,0,3,1,"('san onofre state park', 'location')","('california', 'location'); ('mexico', 'location')","('california national guard troops', 'person')",,"('california', 'san onofre state park'); ('mexico', 'california'); ('mexico', 'san onofre state park')","('california national guard troops', 'san onofre state park')"
177,1,2,1,0,2,1,"('personal watercraft', 'means_of_transportation')","('mexican nationals', 'person'); ('mexico', 'location')","('border patrol agents', 'person')",,"('mexican nationals', 'mexico'); ('mexican nationals', 'personal watercraft')","('border patrol agents', 'personal watercraft')"
178,2,2,1,0,4,1,"('jhoc', 'person'); ('san diego, california', 'location')","('amo', 'person'); ('suspicious vessel', 'means_of_transportation')","('vessel', 'means_of_transportation')",,"('jhoc', 'amo'); ('jhoc', 'suspicious vessel'); ('amo', 'suspicious vessel'); ('suspicious vessel', 'san diego, california')","('jhoc', 'vessel')"
179,1,1,2,0,0,1,"('amo', 'person')","('bayliner', 'means_of_transportation')","('24-foot bayliner pleasure craft', 'means_of_transportation'); ('san diego, california', 'location')",,,"('amo', '24-foot bayliner pleasure craft')"
180,1,2,2,0,3,1,"('point loma', 'location')","('mexican nationals', 'person'); ('panga', 'means_of_transportation')","('cbp marine interdiction agents', 'person'); ('30-foot panga', 'means_of_transportation')",,"('mexican nationals', 'panga'); ('panga', 'point loma'); ('mexican nationals', 'point loma')","('cbp marine interdiction agents', '30-foot panga')"
181,0,0,2,0,0,1,,,"('cbp aircraft', 'person'); ('30-foot panga', 'means_of_transportation')",,,"('cbp aircraft', '30-foot panga')"
182,1,1,2,0,1,1,"('panga', 'means_of_transportation')","('uscg', 'person')","('uscg vessel', 'means_of_transportation'); ('17 migrants', 'person')",,"('uscg', 'panga')","('uscg vessel', 'panga')"
183,2,1,0,0,3,1,"('u.s. border patrol agents', 'person'); ('santa catalina island', 'location')","('mexican nationals', 'person')",,,"('u.s. border patrol agents', 'mexican nationals'); ('mexican nationals', 'santa catalina island'); ('u.s. border patrol agents', 'santa catalina island')","('border patrol agents', 'santa catalina island')"
184,1,0,2,0,0,1,"(""swami's beach"", 'location')",,"(""sheriff's deputies"", 'person'); ('border patrol agents', 'person')",,,"(""sheriff's deputies"", ""swami's beach"")"
185,1,1,1,0,1,1,"('mexican nationals', 'person')","('u.s.', 'location')","('border patrol agents', 'person')",,"('mexican nationals', 'u.s.')","('border patrol agents', 'mexican nationals')"
186,1,0,0,0,0,1,"('zhivargo mcbride', 'person')",,,,,"('zhivargo mcbride', 'alien smuggling')"
187,2,0,0,0,0,1,"('orlando magrinat', 'person'); ('carlos regalado amechazurra', 'person')",,,,,"('orlando magrinat', 'carlos regalado amechazurra')"
188,1,0,1,0,0,1,"('los angeles', 'location')",,"('homeland security investigations', 'person')",,,"('homeland security investigations', 'los angeles')"
189,2,0,0,1,0,0,"('two men', 'person'); ('boat', 'means_of_transportation')",,,"('two men', 'boat')",,
190,0,1,1,0,1,1,,"('migrants', 'person')","('three migrants', 'person')",,"('migrants', 'shore')","('three migrants', 'shore')"
191,0,2,2,0,0,1,,"('tortola', 'location'); ('st. john', 'location')","('cbp amo agents', 'person'); ('tortola and st. john', 'location')",,,"('cbp amo agents', 'vessel')"
192,0,4,2,0,4,1,,"('captain of the vessel', 'person'); ('four aliens', 'person'); ('st. thomas', 'location'); ('united states', 'location')","('hsi st. thomas', 'person'); ('captain', 'person')",,"('captain of the vessel', 'four aliens'); ('captain of the vessel', 'st. thomas'); ('four aliens', 'united states'); ('captain of the vessel', 'united states')","('hsi st. thomas', 'captain')"
193,1,2,0,0,1,1,"('border patrol agents', 'person')","('mexican nationals', 'person'); ('mexico', 'location')",,,"('mexican nationals', 'mexico')","('border patrol agents', 'smuggling boat')"
194,0,3,1,0,3,1,,"('male driver', 'person'); ('female passenger', 'person'); ('u.s.', 'location')","('male driver and female passenger', 'person')",,"('male driver', 'female passenger'); ('male driver', 'u.s.'); ('female passenger', 'u.s.')","('male driver and female passenger', 'suv')"
195,2,3,0,1,3,0,"('palm beach', 'location'); ('bahamian male', 'person')","('china', 'location'); ('dominican republic', 'location'); ('haiti', 'location')",,"('bahamian male', 'palm beach')","('bahamian male', 'china'); ('bahamian male', 'dominican republic'); ('bahamian male', 'haiti')",
196,1,3,1,0,6,1,"('customs agents', 'person')","('aliens', 'person'); ('tortola', 'location'); ('st. john', 'location')","('tortola and st. john', 'location')",,"('customs agents', 'aliens'); ('customs agents', 'tortola'); ('customs agents', 'st. john'); ('aliens', 'tortola'); ('aliens', 'st. john'); ('tortola', 'st. john')","('customs agents', 'vessel')"
197,2,1,0,1,2,0,"('alien smuggler', 'person'); ('united states', 'location')","('middle eastern suspects', 'person')",,"('alien smuggler', 'united states')","('alien smuggler', 'middle eastern suspects'); ('middle eastern suspects', 'united states')",
198,1,4,1,0,7,1,"('united states', 'location')","('alleged smuggler', 'person'); ('pakistan', 'location'); ('britain', 'location'); ('canada', 'location')","('smuggler', 'person')",,"('alleged smuggler', 'pakistan'); ('alleged smuggler', 'britain'); ('alleged smuggler', 'canada'); ('alleged smuggler', 'united states'); ('pakistan', 'britain'); ('britain', 'canada'); ('canada', 'united states')","('smuggler', 'united states')"
199,1,1,0,0,0,1,"('canada', 'location')","('no entities of type person mentioned', 'person')",,,,"('rcmp, csis, cbsa', 'canada')"
200,1,1,1,0,0,1,"('san onofre state beach', 'location')","('camp pendleton', 'location')","('border patrol agents', 'person')",,,"('border patrol agents', 'san onofre state beach')"
201,1,0,1,0,0,1,"('agents', 'person')",,"('smuggler', 'person')",,,"('agents', 'smuggler')"
202,1,2,1,0,3,1,"('san onofre state park', 'location')","('california', 'location'); ('mexico', 'location')","('california national guard troops', 'person')",,"('california', 'san onofre state park'); ('mexico', 'california'); ('mexico', 'san onofre state park')","('california national guard troops', 'san onofre state park')"
203,0,2,1,0,1,1,,"('mexican nationals', 'person'); ('mexico', 'location')","('border patrol agents', 'person')",,"('mexican nationals', 'mexico')","('border patrol agents', 'personal watercraft')"
204,2,1,0,1,2,0,"('south korean police', 'person'); ('hong kong', 'location')","('former captain', 'person')",,"('south korean police', 'hong kong')","('former captain', 'south korean police'); ('former captain', 'hong kong')",
205,1,3,1,0,4,1,"('kim', 'person')","('dalian', 'location'); ('china', 'location'); ('korea', 'location')","('dalian, northeast china', 'location')",,"('kim', 'dalian'); ('kim', 'china'); ('dalian', 'china'); ('dalian', 'korea')","('kim', 'dalian, northeast china')"
206,0,2,2,0,2,1,,"('terry goddard', 'person'); ('mexico', 'location')","('attorney general terry goddard', 'person'); ('mexican drug cartels', 'person')",,"('terry goddard', 'mexican drug cartels'); ('mexican drug cartels', 'mexico')","('attorney general terry goddard', 'mexican drug cartels')"
207,1,0,0,0,0,1,"('mcbride', 'person')",,,,,"('mcbride', 'alien smuggling')"
208,1,1,1,0,1,1,"('south florida', 'location')","('six members', 'person')","('cuban smuggling ring members', 'person')",,"('six members', 'south florida')","('cuban smuggling ring members', 'south florida')"
209,1,0,1,0,0,1,"('florida', 'location')",,"('twenty-one individuals', 'person')",,,"('twenty-one individuals', 'florida')"
210,2,0,0,0,0,1,"('coast guard', 'person'); ('ecuador', 'location')",,,,,"('coast guard', 'speedboat')"
211,1,0,1,0,0,1,"('florida', 'location')",,"('u.s. border patrol', 'person')",,,"('ice', 'florida')"
212,0,3,1,0,3,1,,"('jhoc', 'person'); ('amo', 'person'); ('san diego, calif.', 'location')","('san diego, california', 'location')",,"('jhoc', 'amo'); ('jhoc', 'san diego, calif.'); ('amo', 'san diego, calif.')","('jhoc', 'san diego, california')"
213,0,1,0,0,0,1,,"('amo', 'person')",,,,"('amo', '24-foot bayliner pleasure craft')"
214,1,1,1,0,1,1,"('point loma', 'location')","('mexican nationals', 'person')","('cbp marine interdiction agents', 'person')",,"('mexican nationals', 'point loma')","('cbp marine interdiction agents', 'point loma')"
215,0,0,0,0,0,1,,,,,,"('cbp aircraft', '30-foot panga')"
216,0,0,0,0,0,1,,,,,,"('uscg vessel', 'panga')"
